zip_code,po_name,count_open_parks,year,all_school,countyname
27041,Pilot Mountain,0,2018,4,Surry County
27041,Pilot Mountain,0,2018,4,Stokes County
27042,Pine Hall,0,2000,1,Stokes County
27042,Pine Hall,0,2001,1,Stokes County
27042,Pine Hall,0,2002,1,Stokes County
27042,Pine Hall,0,2003,1,Stokes County
27042,Pine Hall,0,2004,1,Stokes County
27042,Pine Hall,0,2005,1,Stokes County
27042,Pine Hall,0,2006,1,Stokes County
27042,Pine Hall,0,2007,1,Stokes County
27042,Pine Hall,0,2008,1,Stokes County
27042,Pine Hall,0,2009,1,Stokes County
27042,Pine Hall,0,2010,1,Stokes County
27042,Pine Hall,0,2011,1,Stokes County
27042,Pine Hall,0,2012,1,Stokes County
27042,Pine Hall,0,2013,1,Stokes County
27042,Pine Hall,0,2014,1,Stokes County
27042,Pine Hall,0,2015,1,Stokes County
27042,Pine Hall,0,2016,1,Stokes County
27042,Pine Hall,0,2017,1,Stokes County
27042,Pine Hall,0,2018,1,Stokes County
27043,Pinnacle,0,2000,1,Surry County
27043,Pinnacle,0,2000,1,Stokes County
27043,Pinnacle,0,2001,1,Surry County
27043,Pinnacle,0,2001,1,Stokes County
27043,Pinnacle,0,2002,1,Surry County
27043,Pinnacle,0,2002,1,Stokes County
27043,Pinnacle,0,2003,1,Surry County
27043,Pinnacle,0,2003,1,Stokes County
27043,Pinnacle,0,2004,2,Surry County
27043,Pinnacle,0,2004,2,Stokes County
27043,Pinnacle,0,2005,2,Surry County
27043,Pinnacle,0,2005,2,Stokes County
27043,Pinnacle,0,2006,2,Surry County
27043,Pinnacle,0,2006,2,Stokes County
27043,Pinnacle,0,2007,2,Surry County
27043,Pinnacle,0,2007,2,Stokes County
27043,Pinnacle,0,2008,2,Surry County
27043,Pinnacle,0,2008,2,Stokes County
27043,Pinnacle,0,2009,2,Surry County
27043,Pinnacle,0,2009,2,Stokes County
27043,Pinnacle,0,2010,2,Surry County
27043,Pinnacle,0,2010,2,Stokes County
27043,Pinnacle,0,2011,2,Surry County
27043,Pinnacle,0,2011,2,Stokes County
27043,Pinnacle,0,2012,2,Surry County
27043,Pinnacle,0,2012,2,Stokes County
27043,Pinnacle,0,2013,2,Surry County
27043,Pinnacle,0,2013,2,Stokes County
27043,Pinnacle,0,2014,2,Surry County
27043,Pinnacle,0,2014,2,Stokes County
27043,Pinnacle,0,2015,2,Surry County
27043,Pinnacle,0,2015,2,Stokes County
27043,Pinnacle,0,2016,2,Surry County
27043,Pinnacle,0,2016,2,Stokes County
27043,Pinnacle,0,2017,2,Surry County
27043,Pinnacle,0,2017,2,Stokes County
27043,Pinnacle,0,2018,2,Surry County
27043,Pinnacle,0,2018,2,Stokes County
27045,Rural Hall,2,2000,1,Stokes County
27045,Rural Hall,2,2000,1,Forsyth County
27045,Rural Hall,2,2001,1,Stokes County
27045,Rural Hall,2,2001,1,Forsyth County
27045,Rural Hall,2,2002,1,Stokes County
27045,Rural Hall,2,2002,1,Forsyth County
27045,Rural Hall,2,2003,1,Stokes County
27045,Rural Hall,2,2003,1,Forsyth County
27045,Rural Hall,2,2004,1,Stokes County
27045,Rural Hall,2,2004,1,Forsyth County
27045,Rural Hall,2,2005,1,Stokes County
27045,Rural Hall,2,2005,1,Forsyth County
27045,Rural Hall,2,2006,1,Stokes County
27045,Rural Hall,2,2006,1,Forsyth County
27045,Rural Hall,2,2007,1,Stokes County
27045,Rural Hall,2,2007,1,Forsyth County
27045,Rural Hall,2,2008,1,Stokes County
27045,Rural Hall,2,2008,1,Forsyth County
27045,Rural Hall,2,2009,1,Stokes County
27045,Rural Hall,2,2009,1,Forsyth County
27045,Rural Hall,2,2010,1,Stokes County
27045,Rural Hall,2,2010,1,Forsyth County
27045,Rural Hall,2,2011,1,Stokes County
27045,Rural Hall,2,2011,1,Forsyth County
27045,Rural Hall,2,2012,1,Stokes County
27045,Rural Hall,2,2012,1,Forsyth County
27045,Rural Hall,2,2013,1,Stokes County
27045,Rural Hall,2,2013,1,Forsyth County
27045,Rural Hall,2,2014,1,Stokes County
27045,Rural Hall,2,2014,1,Forsyth County
27045,Rural Hall,2,2015,1,Stokes County
27045,Rural Hall,2,2015,1,Forsyth County
27045,Rural Hall,2,2016,1,Stokes County
27045,Rural Hall,2,2016,1,Forsyth County
27045,Rural Hall,2,2017,1,Stokes County
27045,Rural Hall,2,2017,1,Forsyth County
27045,Rural Hall,2,2018,1,Stokes County
27045,Rural Hall,2,2018,1,Forsyth County
27094,Rural Hall,2,2000,1,Forsyth County
27094,Rural Hall,2,2001,1,Forsyth County
27094,Rural Hall,2,2002,1,Forsyth County
27094,Rural Hall,2,2003,1,Forsyth County
27094,Rural Hall,2,2004,1,Forsyth County
27094,Rural Hall,2,2005,1,Forsyth County
27094,Rural Hall,2,2006,1,Forsyth County
27094,Rural Hall,2,2007,1,Forsyth County
27094,Rural Hall,2,2008,1,Forsyth County
27094,Rural Hall,2,2009,1,Forsyth County
27094,Rural Hall,2,2010,1,Forsyth County
27094,Rural Hall,2,2011,1,Forsyth County
27094,Rural Hall,2,2012,1,Forsyth County
27094,Rural Hall,2,2013,1,Forsyth County
27094,Rural Hall,2,2014,1,Forsyth County
27094,Rural Hall,2,2015,1,Forsyth County
27094,Rural Hall,2,2016,1,Forsyth County
27094,Rural Hall,2,2017,1,Forsyth County
27094,Rural Hall,2,2018,1,Forsyth County
27099,Rural Hall,2,2000,1,Forsyth County
27099,Rural Hall,2,2001,1,Forsyth County
27099,Rural Hall,2,2002,1,Forsyth County
27099,Rural Hall,2,2003,1,Forsyth County
27099,Rural Hall,2,2004,1,Forsyth County
27099,Rural Hall,2,2005,1,Forsyth County
27099,Rural Hall,2,2006,1,Forsyth County
27099,Rural Hall,2,2007,1,Forsyth County
27099,Rural Hall,2,2008,1,Forsyth County
27099,Rural Hall,2,2009,1,Forsyth County
27099,Rural Hall,2,2010,1,Forsyth County
27099,Rural Hall,2,2011,1,Forsyth County
27099,Rural Hall,2,2012,1,Forsyth County
27099,Rural Hall,2,2013,1,Forsyth County
27099,Rural Hall,2,2014,1,Forsyth County
27099,Rural Hall,2,2015,1,Forsyth County
27099,Rural Hall,2,2016,1,Forsyth County
27099,Rural Hall,2,2017,1,Forsyth County
27099,Rural Hall,2,2018,1,Forsyth County
27046,Sandy Ridge,0,2003,1,Stokes County
27046,Sandy Ridge,0,2004,1,Stokes County
27046,Sandy Ridge,0,2005,1,Stokes County
27046,Sandy Ridge,0,2006,1,Stokes County
27046,Sandy Ridge,0,2007,1,Stokes County
27046,Sandy Ridge,0,2008,1,Stokes County
27046,Sandy Ridge,0,2009,1,Stokes County
27046,Sandy Ridge,0,2010,1,Stokes County
27046,Sandy Ridge,0,2011,1,Stokes County
27046,Sandy Ridge,0,2012,1,Stokes County
27046,Sandy Ridge,0,2013,1,Stokes County
27046,Sandy Ridge,0,2014,1,Stokes County
27046,Sandy Ridge,0,2015,1,Stokes County
27046,Sandy Ridge,0,2016,1,Stokes County
27046,Sandy Ridge,0,2017,1,Stokes County
27046,Sandy Ridge,0,2018,1,Stokes County
27048,Stoneville,1,2003,1,Rockingham County
27048,Stoneville,1,2004,1,Rockingham County
27048,Stoneville,1,2005,2,Rockingham County
27048,Stoneville,1,2006,2,Rockingham County
27048,Stoneville,1,2007,2,Rockingham County
27048,Stoneville,1,2008,2,Rockingham County
27048,Stoneville,1,2009,1,Rockingham County
27048,Stoneville,1,2010,1,Rockingham County
27048,Stoneville,1,2011,2,Rockingham County
27048,Stoneville,1,2012,2,Rockingham County
27048,Stoneville,1,2013,1,Rockingham County
27048,Stoneville,1,2014,1,Rockingham County
27048,Stoneville,1,2015,1,Rockingham County
27048,Stoneville,1,2016,1,Rockingham County
27048,Stoneville,1,2017,1,Rockingham County
27048,Stoneville,1,2018,1,Rockingham County
27050,Tobaccoville,1,2000,1,Stokes County
27050,Tobaccoville,1,2000,1,Forsyth County
27050,Tobaccoville,1,2001,1,Stokes County
27050,Tobaccoville,1,2001,1,Forsyth County
27050,Tobaccoville,1,2002,1,Stokes County
27050,Tobaccoville,1,2002,1,Forsyth County
27050,Tobaccoville,1,2003,1,Stokes County
27050,Tobaccoville,1,2003,1,Forsyth County
27050,Tobaccoville,1,2004,1,Stokes County
27050,Tobaccoville,1,2004,1,Forsyth County
27050,Tobaccoville,1,2005,1,Stokes County
27050,Tobaccoville,1,2005,1,Forsyth County
27050,Tobaccoville,1,2006,1,Stokes County
27050,Tobaccoville,1,2006,1,Forsyth County
27050,Tobaccoville,1,2007,1,Stokes County
27050,Tobaccoville,1,2007,1,Forsyth County
27050,Tobaccoville,1,2008,1,Stokes County
27050,Tobaccoville,1,2008,1,Forsyth County
27050,Tobaccoville,1,2009,1,Stokes County
27050,Tobaccoville,1,2009,1,Forsyth County
27050,Tobaccoville,1,2010,1,Stokes County
27050,Tobaccoville,1,2010,1,Forsyth County
27050,Tobaccoville,1,2011,1,Stokes County
27050,Tobaccoville,1,2011,1,Forsyth County
27050,Tobaccoville,1,2012,1,Stokes County
27050,Tobaccoville,1,2012,1,Forsyth County
27050,Tobaccoville,1,2013,1,Stokes County
27050,Tobaccoville,1,2013,1,Forsyth County
27050,Tobaccoville,1,2014,1,Stokes County
27050,Tobaccoville,1,2014,1,Forsyth County
27050,Tobaccoville,1,2015,1,Stokes County
27050,Tobaccoville,1,2015,1,Forsyth County
27050,Tobaccoville,1,2016,1,Stokes County
27050,Tobaccoville,1,2016,1,Forsyth County
27050,Tobaccoville,1,2017,1,Stokes County
27050,Tobaccoville,1,2017,1,Forsyth County
27050,Tobaccoville,1,2018,1,Stokes County
27050,Tobaccoville,1,2018,1,Forsyth County
27051,Walkertown,3,2000,2,Forsyth County
27051,Walkertown,3,2001,2,Forsyth County
27051,Walkertown,3,2002,2,Forsyth County
27051,Walkertown,3,2003,2,Forsyth County
27051,Walkertown,3,2004,3,Forsyth County
27051,Walkertown,3,2005,3,Forsyth County
27051,Walkertown,3,2006,3,Forsyth County
27051,Walkertown,3,2007,3,Forsyth County
27051,Walkertown,3,2008,3,Forsyth County
27051,Walkertown,3,2009,3,Forsyth County
27051,Walkertown,3,2010,4,Forsyth County
27051,Walkertown,3,2011,4,Forsyth County
27051,Walkertown,3,2012,4,Forsyth County
27051,Walkertown,3,2013,4,Forsyth County
27051,Walkertown,3,2014,4,Forsyth County
27051,Walkertown,3,2015,4,Forsyth County
27051,Walkertown,3,2016,4,Forsyth County
27051,Walkertown,3,2017,5,Forsyth County
27051,Walkertown,3,2018,5,Forsyth County
27052,Walnut Cove,0,2000,1,Stokes County
27052,Walnut Cove,0,2000,1,Forsyth County
27052,Walnut Cove,0,2001,1,Stokes County
27052,Walnut Cove,0,2001,1,Forsyth County
27052,Walnut Cove,0,2002,1,Stokes County
27052,Walnut Cove,0,2002,1,Forsyth County
27052,Walnut Cove,0,2003,2,Stokes County
27052,Walnut Cove,0,2003,2,Forsyth County
27052,Walnut Cove,0,2004,3,Stokes County
27052,Walnut Cove,0,2004,3,Forsyth County
27052,Walnut Cove,0,2005,3,Stokes County
27052,Walnut Cove,0,2005,3,Forsyth County
27052,Walnut Cove,0,2006,3,Stokes County
27052,Walnut Cove,0,2006,3,Forsyth County
27052,Walnut Cove,0,2007,3,Stokes County
27052,Walnut Cove,0,2007,3,Forsyth County
27052,Walnut Cove,0,2008,3,Stokes County
27052,Walnut Cove,0,2008,3,Forsyth County
27052,Walnut Cove,0,2009,3,Stokes County
27052,Walnut Cove,0,2009,3,Forsyth County
27052,Walnut Cove,0,2010,4,Stokes County
27052,Walnut Cove,0,2010,4,Forsyth County
27052,Walnut Cove,0,2011,4,Stokes County
27052,Walnut Cove,0,2011,4,Forsyth County
27052,Walnut Cove,0,2012,4,Stokes County
27052,Walnut Cove,0,2012,4,Forsyth County
27052,Walnut Cove,0,2013,4,Stokes County
27052,Walnut Cove,0,2013,4,Forsyth County
27052,Walnut Cove,0,2014,4,Stokes County
27052,Walnut Cove,0,2014,4,Forsyth County
27052,Walnut Cove,0,2015,4,Stokes County
27052,Walnut Cove,0,2015,4,Forsyth County
27052,Walnut Cove,0,2016,4,Stokes County
27052,Walnut Cove,0,2016,4,Forsyth County
27052,Walnut Cove,0,2017,4,Stokes County
27052,Walnut Cove,0,2017,4,Forsyth County
27052,Walnut Cove,0,2018,4,Stokes County
27052,Walnut Cove,0,2018,4,Forsyth County
27053,Westfield,0,2004,2,Surry County
27053,Westfield,0,2004,2,Stokes County
27053,Westfield,0,2005,2,Surry County
27053,Westfield,0,2005,2,Stokes County
27053,Westfield,0,2006,2,Surry County
27053,Westfield,0,2006,2,Stokes County
27053,Westfield,0,2007,2,Surry County
27053,Westfield,0,2007,2,Stokes County
27053,Westfield,0,2008,2,Surry County
27053,Westfield,0,2008,2,Stokes County
27053,Westfield,0,2009,2,Surry County
27053,Westfield,0,2009,2,Stokes County
27053,Westfield,0,2010,2,Surry County
27053,Westfield,0,2010,2,Stokes County
27053,Westfield,0,2011,2,Surry County
27053,Westfield,0,2011,2,Stokes County
27053,Westfield,0,2012,2,Surry County
27053,Westfield,0,2012,2,Stokes County
27053,Westfield,0,2013,2,Surry County
27053,Westfield,0,2013,2,Stokes County
27053,Westfield,0,2014,2,Surry County
27053,Westfield,0,2014,2,Stokes County
27053,Westfield,0,2015,2,Surry County
27053,Westfield,0,2015,2,Stokes County
27053,Westfield,0,2016,1,Surry County
27053,Westfield,0,2016,1,Stokes County
27053,Westfield,0,2017,1,Surry County
27053,Westfield,0,2017,1,Stokes County
27053,Westfield,0,2018,1,Surry County
27053,Westfield,0,2018,1,Stokes County
27054,Woodleaf,0,2003,1,Rowan County
27054,Woodleaf,0,2004,1,Rowan County
27054,Woodleaf,0,2005,1,Rowan County
27054,Woodleaf,0,2006,1,Rowan County
27054,Woodleaf,0,2007,1,Rowan County
27054,Woodleaf,0,2008,1,Rowan County
27054,Woodleaf,0,2009,1,Rowan County
27054,Woodleaf,0,2010,1,Rowan County
27054,Woodleaf,0,2011,1,Rowan County
27054,Woodleaf,0,2012,1,Rowan County
27054,Woodleaf,0,2013,1,Rowan County
27054,Woodleaf,0,2014,1,Rowan County
27054,Woodleaf,0,2015,1,Rowan County
27054,Woodleaf,0,2016,1,Rowan County
27054,Woodleaf,0,2017,1,Rowan County
27054,Woodleaf,0,2018,1,Rowan County
27055,Yadkinville,3,2002,1,Yadkin County
27055,Yadkinville,3,2002,1,Iredell County
27055,Yadkinville,3,2002,1,Davie County
27055,Yadkinville,3,2003,1,Yadkin County
27055,Yadkinville,3,2003,1,Iredell County
27055,Yadkinville,3,2003,1,Davie County
27055,Yadkinville,3,2004,3,Yadkin County
27055,Yadkinville,3,2004,3,Iredell County
27055,Yadkinville,3,2004,3,Davie County
27055,Yadkinville,3,2005,3,Yadkin County
27055,Yadkinville,3,2005,3,Iredell County
27055,Yadkinville,3,2005,3,Davie County
27055,Yadkinville,3,2006,4,Yadkin County
27055,Yadkinville,3,2006,4,Iredell County
27055,Yadkinville,3,2006,4,Davie County
27055,Yadkinville,3,2007,4,Yadkin County
27055,Yadkinville,3,2007,4,Iredell County
27055,Yadkinville,3,2007,4,Davie County
27055,Yadkinville,3,2008,4,Yadkin County
27055,Yadkinville,3,2008,4,Iredell County
27055,Yadkinville,3,2008,4,Davie County
27055,Yadkinville,3,2009,4,Yadkin County
27055,Yadkinville,3,2009,4,Iredell County
27055,Yadkinville,3,2009,4,Davie County
27055,Yadkinville,3,2010,4,Yadkin County
27055,Yadkinville,3,2010,4,Iredell County
27055,Yadkinville,3,2010,4,Davie County
27055,Yadkinville,3,2011,4,Yadkin County
27055,Yadkinville,3,2011,4,Iredell County
27055,Yadkinville,3,2011,4,Davie County
27055,Yadkinville,3,2012,4,Yadkin County
27055,Yadkinville,3,2012,4,Iredell County
27055,Yadkinville,3,2012,4,Davie County
27055,Yadkinville,3,2013,5,Yadkin County
27055,Yadkinville,3,2013,5,Iredell County
27055,Yadkinville,3,2013,5,Davie County
27055,Yadkinville,3,2014,5,Yadkin County
27055,Yadkinville,3,2014,5,Iredell County
27055,Yadkinville,3,2014,5,Davie County
27055,Yadkinville,3,2015,4,Yadkin County
27055,Yadkinville,3,2015,4,Iredell County
27055,Yadkinville,3,2015,4,Davie County
27055,Yadkinville,3,2016,4,Yadkin County
27055,Yadkinville,3,2016,4,Iredell County
27055,Yadkinville,3,2016,4,Davie County
27055,Yadkinville,3,2017,4,Yadkin County
27055,Yadkinville,3,2017,4,Iredell County
27055,Yadkinville,3,2017,4,Davie County
27055,Yadkinville,3,2018,4,Yadkin County
27055,Yadkinville,3,2018,4,Iredell County
27055,Yadkinville,3,2018,4,Davie County
27101,Winston Salem,25,2000,7,Forsyth County
27101,Winston Salem,25,2001,7,Forsyth County
27101,Winston Salem,25,2002,8,Forsyth County
27101,Winston Salem,25,2003,8,Forsyth County
27101,Winston Salem,25,2004,9,Forsyth County
27101,Winston Salem,25,2005,15,Forsyth County
27101,Winston Salem,25,2006,15,Forsyth County
27101,Winston Salem,25,2007,13,Forsyth County
27101,Winston Salem,25,2008,13,Forsyth County
27101,Winston Salem,25,2009,17,Forsyth County
27101,Winston Salem,25,2010,18,Forsyth County
27101,Winston Salem,25,2011,15,Forsyth County
27101,Winston Salem,25,2012,15,Forsyth County
27101,Winston Salem,25,2013,16,Forsyth County
27101,Winston Salem,25,2014,15,Forsyth County
27101,Winston Salem,25,2015,13,Forsyth County
27101,Winston Salem,25,2016,14,Forsyth County
27101,Winston Salem,25,2017,15,Forsyth County
27101,Winston Salem,25,2018,15,Forsyth County
27108,Winston Salem,25,2000,7,Forsyth County
27108,Winston Salem,25,2001,7,Forsyth County
27108,Winston Salem,25,2002,8,Forsyth County
27108,Winston Salem,25,2003,8,Forsyth County
27108,Winston Salem,25,2004,9,Forsyth County
27108,Winston Salem,25,2005,15,Forsyth County
27108,Winston Salem,25,2006,15,Forsyth County
27108,Winston Salem,25,2007,13,Forsyth County
27108,Winston Salem,25,2008,13,Forsyth County
27108,Winston Salem,25,2009,17,Forsyth County
27108,Winston Salem,25,2010,18,Forsyth County
27108,Winston Salem,25,2011,15,Forsyth County
27108,Winston Salem,25,2012,15,Forsyth County
27108,Winston Salem,25,2013,16,Forsyth County
27108,Winston Salem,25,2014,15,Forsyth County
27108,Winston Salem,25,2015,13,Forsyth County
27108,Winston Salem,25,2016,14,Forsyth County
27108,Winston Salem,25,2017,15,Forsyth County
27108,Winston Salem,25,2018,15,Forsyth County
27111,Winston Salem,25,2000,7,Forsyth County
27111,Winston Salem,25,2001,7,Forsyth County
27111,Winston Salem,25,2002,8,Forsyth County
27111,Winston Salem,25,2003,8,Forsyth County
27111,Winston Salem,25,2004,9,Forsyth County
27111,Winston Salem,25,2005,15,Forsyth County
27111,Winston Salem,25,2006,15,Forsyth County
27111,Winston Salem,25,2007,13,Forsyth County
27111,Winston Salem,25,2008,13,Forsyth County
27111,Winston Salem,25,2009,17,Forsyth County
27111,Winston Salem,25,2010,18,Forsyth County
27111,Winston Salem,25,2011,15,Forsyth County
27111,Winston Salem,25,2012,15,Forsyth County
27111,Winston Salem,25,2013,16,Forsyth County
27111,Winston Salem,25,2014,15,Forsyth County
27111,Winston Salem,25,2015,13,Forsyth County
27111,Winston Salem,25,2016,14,Forsyth County
27111,Winston Salem,25,2017,15,Forsyth County
27111,Winston Salem,25,2018,15,Forsyth County
27113,Winston Salem,25,2000,7,Forsyth County
27113,Winston Salem,25,2001,7,Forsyth County
27113,Winston Salem,25,2002,8,Forsyth County
27113,Winston Salem,25,2003,8,Forsyth County
27113,Winston Salem,25,2004,9,Forsyth County
27113,Winston Salem,25,2005,15,Forsyth County
27113,Winston Salem,25,2006,15,Forsyth County
27113,Winston Salem,25,2007,13,Forsyth County
27113,Winston Salem,25,2008,13,Forsyth County
27113,Winston Salem,25,2009,17,Forsyth County
27113,Winston Salem,25,2010,18,Forsyth County
27113,Winston Salem,25,2011,15,Forsyth County
27113,Winston Salem,25,2012,15,Forsyth County
27113,Winston Salem,25,2013,16,Forsyth County
27113,Winston Salem,25,2014,15,Forsyth County
27113,Winston Salem,25,2015,13,Forsyth County
27113,Winston Salem,25,2016,14,Forsyth County
27113,Winston Salem,25,2017,15,Forsyth County
27113,Winston Salem,25,2018,15,Forsyth County
27120,Winston Salem,25,2000,7,Forsyth County
27120,Winston Salem,25,2001,7,Forsyth County
27120,Winston Salem,25,2002,8,Forsyth County
27120,Winston Salem,25,2003,8,Forsyth County
27120,Winston Salem,25,2004,9,Forsyth County
27120,Winston Salem,25,2005,15,Forsyth County
27120,Winston Salem,25,2006,15,Forsyth County
27120,Winston Salem,25,2007,13,Forsyth County
27120,Winston Salem,25,2008,13,Forsyth County
27120,Winston Salem,25,2009,17,Forsyth County
27120,Winston Salem,25,2010,18,Forsyth County
27120,Winston Salem,25,2011,15,Forsyth County
27120,Winston Salem,25,2012,15,Forsyth County
27120,Winston Salem,25,2013,16,Forsyth County
27120,Winston Salem,25,2014,15,Forsyth County
27120,Winston Salem,25,2015,13,Forsyth County
27120,Winston Salem,25,2016,14,Forsyth County
27120,Winston Salem,25,2017,15,Forsyth County
27120,Winston Salem,25,2018,15,Forsyth County
27150,Winston Salem,25,2000,7,Forsyth County
27150,Winston Salem,25,2001,7,Forsyth County
27150,Winston Salem,25,2002,8,Forsyth County
27150,Winston Salem,25,2003,8,Forsyth County
27150,Winston Salem,25,2004,9,Forsyth County
27150,Winston Salem,25,2005,15,Forsyth County
27150,Winston Salem,25,2006,15,Forsyth County
27150,Winston Salem,25,2007,13,Forsyth County
27150,Winston Salem,25,2008,13,Forsyth County
27150,Winston Salem,25,2009,17,Forsyth County
27150,Winston Salem,25,2010,18,Forsyth County
27150,Winston Salem,25,2011,15,Forsyth County
27150,Winston Salem,25,2012,15,Forsyth County
27150,Winston Salem,25,2013,16,Forsyth County
27150,Winston Salem,25,2014,15,Forsyth County
27150,Winston Salem,25,2015,13,Forsyth County
27150,Winston Salem,25,2016,14,Forsyth County
27150,Winston Salem,25,2017,15,Forsyth County
27150,Winston Salem,25,2018,15,Forsyth County
27152,Winston Salem,25,2000,7,Forsyth County
27152,Winston Salem,25,2001,7,Forsyth County
